Year,VesselType,Substance,CellID,BOROUGHNAM,REFINED,LAEIPLAExt,Emission_unit,Sailing_kg,AtBerth_kg,Total_kg,Anomaly flag
2016,Cruise ship,CO,4038,PLAExtn,,PLAExtn,kg/year,0.107748717,0,0.107748717,0
2016,Miscellaneous,CO,4038,PLAExtn,,PLAExtn,kg/year,7.498640641,0.000792165,7.499432805,0
2016,Chemical/LNG/LPG tanker,CO,4038,PLAExtn,,PLAExtn,kg/year,0.923837722,0.244484811,1.168322532,0
2016,RoRo Cargo / Vehicle,CO,4038,PLAExtn,,PLAExtn,kg/year,9.862817896,0,9.862817896,0
2016,Bulk carrier,CO,4038,PLAExtn,,PLAExtn,kg/year,0.245410268,0,0.245410268,0
2016,General Dry Cargo,CO,4038,PLAExtn,,PLAExtn,kg/year,15.6619104,0.358743061,16.02065346,0
2016,Oil tanker,CO,4038,PLAExtn,,PLAExtn,kg/year,0.495695481,0,0.495695481,0
2016,Cruise ship,CO,4039,PLAExtn,,PLAExtn,kg/year,33.30287681,0,33.30287681,0
2016,Passenger,CO,4039,PLAExtn,,PLAExtn,kg/year,3.279871425,0,3.279871425,0
2016,Reefer,CO,4039,PLAExtn,,PLAExtn,kg/year,1.214022548,0,1.214022548,0
2016,Tug/Supply,CO,4039,PLAExtn,,PLAExtn,kg/year,106.218985,0,106.218985,0
2016,RoRo Cargo / Vehicle,CO,4039,PLAExtn,,PLAExtn,kg/year,845.0637832,0,845.0637832,0
2016,Miscellaneous,CO,4039,PLAExtn,,PLAExtn,kg/year,207.5139793,0.03250269,207.546482,0
2016,Chemical/LNG/LPG tanker,CO,4039,PLAExtn,,PLAExtn,kg/year,64.84175117,0,64.84175117,0
2016,General Dry Cargo,CO,4039,PLAExtn,,PLAExtn,kg/year,105.5024666,0,105.5024666,0
2016,Oil tanker,CO,4039,PLAExtn,,PLAExtn,kg/year,92.3807005,0,92.3807005,0
2016,Bulk carrier,CO,4039,PLAExtn,,PLAExtn,kg/year,49.88704062,0,49.88704062,0
2016,Non Merchant,CO,4039,PLAExtn,,PLAExtn,kg/year,1.627483779,0,1.627483779,0
2016,Container ship,CO,4039,PLAExtn,,PLAExtn,kg/year,487.24624,0,487.24624,0
2016,Fishing,CO,4039,PLAExtn,,PLAExtn,kg/year,0.555192131,0,0.555192131,0
2016,Miscellaneous,CO,4040,PLAExtn,,PLAExtn,kg/year,0.014606965,0,0.014606965,0
2016,Tug/Supply,CO,4044,PLAExtn,,PLAExtn,kg/year,0.002692184,0,0.002692184,0
2016,Miscellaneous,CO,4044,PLAExtn,,PLAExtn,kg/year,0.001904064,0,0.001904064,0
2016,Bulk carrier,CO,4045,PLAExtn,,PLAExtn,kg/year,36.42982163,0,36.42982163,0
2016,Chemical/LNG/LPG tanker,CO,4045,PLAExtn,,PLAExtn,kg/year,47.2946463,0,47.2946463,0
2016,Miscellaneous,CO,4045,PLAExtn,,PLAExtn,kg/year,154.180971,0.006480837,154.1874519,0
2016,Passenger,CO,4045,PLAExtn,,PLAExtn,kg/year,4.236581949,0,4.236581949,0
2016,RoRo Cargo / Vehicle,CO,4045,PLAExtn,,PLAExtn,kg/year,548.4634565,0,548.4634565,0
2016,Container ship,CO,4045,PLAExtn,,PLAExtn,kg/year,403.3806488,0,403.3806488,0
2016,Reefer,CO,4045,PLAExtn,,PLAExtn,kg/year,0.862153793,0,0.862153793,0
2016,Non Merchant,CO,4045,PLAExtn,,PLAExtn,kg/year,1.194714474,0,1.194714474,0
2016,Oil tanker,CO,4045,PLAExtn,,PLAExtn,kg/year,66.05280985,0,66.05280985,0
2016,Fishing,CO,4045,PLAExtn,,PLAExtn,kg/year,0.415414666,0,0.415414666,0
2016,Tug/Supply,CO,4045,PLAExtn,,PLAExtn,kg/year,84.59219113,0.002674443,84.59486557,0
2016,Cruise ship,CO,4045,PLAExtn,,PLAExtn,kg/year,23.71210738,0,23.71210738,0
2016,General Dry Cargo,CO,4045,PLAExtn,,PLAExtn,kg/year,77.37414249,0,77.37414249,0
2016,Container ship,CO,4046,PLAExtn,,PLAExtn,kg/year,476.3777714,0,476.3777714,0
2016,Reefer,CO,4046,PLAExtn,,PLAExtn,kg/year,0.942090386,0,0.942090386,0
2016,General Dry Cargo,CO,4046,PLAExtn,,PLAExtn,kg/year,85.46649829,0,85.46649829,0
2016,Non Merchant,CO,4046,PLAExtn,,PLAExtn,kg/year,1.326664485,0,1.326664485,0
2016,Oil tanker,CO,4046,PLAExtn,,PLAExtn,kg/year,76.96319147,0,76.96319147,0
2016,Bulk carrier,CO,4046,PLAExtn,,PLAExtn,kg/year,41.6429706,0,41.6429706,0
2016,Tug/Supply,CO,4046,PLAExtn,,PLAExtn,kg/year,76.82778789,0,76.82778789,0
2016,RoRo Cargo / Vehicle,CO,4046,PLAExtn,,PLAExtn,kg/year,631.9120156,0,631.9120156,0
2016,Passenger,CO,4046,PLAExtn,,PLAExtn,kg/year,2.658144916,0,2.658144916,0
2016,Cruise ship,CO,4046,PLAExtn,,PLAExtn,kg/year,28.0074312,0,28.0074312,0
2016,Miscellaneous,CO,4046,PLAExtn,,PLAExtn,kg/year,172.6031261,0,172.6031261,0
2016,Chemical/LNG/LPG tanker,CO,4046,PLAExtn,,PLAExtn,kg/year,53.41914852,0,53.41914852,0
2016,Fishing,CO,4046,PLAExtn,,PLAExtn,kg/year,0.495910627,0,0.495910627,0
2016,Container ship,CO,4047,PLAExtn,,PLAExtn,kg/year,54.93444108,0,54.93444108,0
2016,Cruise ship,CO,4047,PLAExtn,,PLAExtn,kg/year,1.772737618,0,1.772737618,0
2016,Non Merchant,CO,4047,PLAExtn,,PLAExtn,kg/year,0.158738364,0,0.158738364,0
2016,Reefer,CO,4047,PLAExtn,,PLAExtn,kg/year,0.066308426,0,0.066308426,0
2016,Fishing,CO,4047,PLAExtn,,PLAExtn,kg/year,0.067259192,0,0.067259192,0
2016,Miscellaneous,CO,4047,PLAExtn,,PLAExtn,kg/year,19.90276443,0.012868882,19.91563331,0
2016,Chemical/LNG/LPG tanker,CO,4047,PLAExtn,,PLAExtn,kg/year,4.029966184,0,4.029966184,0
2016,RoRo Cargo / Vehicle,CO,4047,PLAExtn,,PLAExtn,kg/year,53.30408195,0,53.30408195,0
2016,Oil tanker,CO,4047,PLAExtn,,PLAExtn,kg/year,3.621397137,0,3.621397137,0
2016,Bulk carrier,CO,4047,PLAExtn,,PLAExtn,kg/year,2.131644592,0,2.131644592,0
2016,Passenger,CO,4047,PLAExtn,,PLAExtn,kg/year,0.252269956,0,0.252269956,0
2016,Tug/Supply,CO,4047,PLAExtn,,PLAExtn,kg/year,10.54266652,0,10.54266652,0
2016,General Dry Cargo,CO,4047,PLAExtn,,PLAExtn,kg/year,9.352533268,0,9.352533268,0
2016,General Dry Cargo,CO,4048,PLAExtn,,PLAExtn,kg/year,0.00213703,0,0.00213703,0
2016,Chemical/LNG/LPG tanker,CO,4048,PLAExtn,,PLAExtn,kg/year,0.025911839,0,0.025911839,0
2016,Non Merchant,CO,4048,PLAExtn,,PLAExtn,kg/year,0.001531949,0,0.001531949,0
2016,Tug/Supply,CO,4048,PLAExtn,,PLAExtn,kg/year,0.048016273,0,0.048016273,0
2016,Miscellaneous,CO,4048,PLAExtn,,PLAExtn,kg/year,0.180475517,0,0.180475517,0
2016,Passenger,CO,4048,PLAExtn,,PLAExtn,kg/year,0.001108602,0,0.001108602,0
2016,Miscellaneous,CO,4049,PLAExtn,,PLAExtn,kg/year,0.142850898,0,0.142850898,0
2016,Tug/Supply,CO,4049,PLAExtn,,PLAExtn,kg/year,0.045469247,0,0.045469247,0
2016,Tug/Supply,CO,4050,PLAExtn,,PLAExtn,kg/year,14.84726013,0.042211927,14.88947206,0
2016,Miscellaneous,CO,4050,PLAExtn,,PLAExtn,kg/year,9.560511568,0.005292731,9.565804299,0
2016,Tug/Supply,CO,4054,PLAExtn,,PLAExtn,kg/year,0.067352505,0,0.067352505,0
2016,Chemical/LNG/LPG tanker,CO,4054,PLAExtn,,PLAExtn,kg/year,0.001027466,0,0.001027466,0
2016,General Dry Cargo,CO,4054,PLAExtn,,PLAExtn,kg/year,0.001786252,0,0.001786252,0
2016,Miscellaneous,CO,4054,PLAExtn,,PLAExtn,kg/year,0.49009345,0.028321555,0.518415005,0
2016,Oil tanker,CO,4055,PLAExtn,,PLAExtn,kg/year,14.74285726,0,14.74285726,0
2016,RoRo Cargo / Vehicle,CO,4055,PLAExtn,,PLAExtn,kg/year,128.6881638,0,128.6881638,0
2016,Chemical/LNG/LPG tanker,CO,4055,PLAExtn,,PLAExtn,kg/year,11.58684874,0.044648838,11.63149758,0
2016,Miscellaneous,CO,4055,PLAExtn,,PLAExtn,kg/year,485.9600386,153.5833602,639.5433988,0
2016,Passenger,CO,4055,PLAExtn,,PLAExtn,kg/year,0.73426502,0,0.73426502,0
2016,Cruise ship,CO,4055,PLAExtn,,PLAExtn,kg/year,4.986543687,0,4.986543687,0
2016,Fishing,CO,4055,PLAExtn,,PLAExtn,kg/year,0.099767116,0,0.099767116,0
2016,Reefer,CO,4055,PLAExtn,,PLAExtn,kg/year,0.140436614,0,0.140436614,0
2016,Non Merchant,CO,4055,PLAExtn,,PLAExtn,kg/year,0.315822382,0,0.315822382,0
2016,Tug/Supply,CO,4055,PLAExtn,,PLAExtn,kg/year,28.67967961,0.003170337,28.68284995,0
2016,Container ship,CO,4055,PLAExtn,,PLAExtn,kg/year,68.66602604,0,68.66602604,0
2016,General Dry Cargo,CO,4055,PLAExtn,,PLAExtn,kg/year,32.47063285,4.567912551,37.0385454,0
2016,Bulk carrier,CO,4055,PLAExtn,,PLAExtn,kg/year,7.740192417,0,7.740192417,0
2016,Oil tanker,CO,4056,PLAExtn,,PLAExtn,kg/year,83.04380972,0,83.04380972,0
2016,Chemical/LNG/LPG tanker,CO,4056,PLAExtn,,PLAExtn,kg/year,56.35402573,0,56.35402573,0
2016,Bulk carrier,CO,4056,PLAExtn,,PLAExtn,kg/year,44.34812937,0,44.34812937,0
2016,Tug/Supply,CO,4056,PLAExtn,,PLAExtn,kg/year,89.11975827,0,89.11975827,0
2016,Reefer,CO,4056,PLAExtn,,PLAExtn,kg/year,0.986929157,0,0.986929157,0
2016,Passenger,CO,4056,PLAExtn,,PLAExtn,kg/year,3.031120397,0,3.031120397,0
2016,RoRo Cargo / Vehicle,CO,4056,PLAExtn,,PLAExtn,kg/year,666.4021441,0,666.4021441,0
2016,Non Merchant,CO,4056,PLAExtn,,PLAExtn,kg/year,1.571846111,0,1.571846111,0
2016,Miscellaneous,CO,4056,PLAExtn,,PLAExtn,kg/year,222.5685368,0.533675332,223.1022121,0
2016,General Dry Cargo,CO,4056,PLAExtn,,PLAExtn,kg/year,92.62980081,0,92.62980081,0
2016,Container ship,CO,4056,PLAExtn,,PLAExtn,kg/year,407.6097254,0,407.6097254,0
2016,Fishing,CO,4056,PLAExtn,,PLAExtn,kg/year,0.49614379,0,0.49614379,0
2016,Cruise ship,CO,4056,PLAExtn,,PLAExtn,kg/year,29.72499707,0,29.72499707,0
2016,Tug/Supply,CO,4057,PLAExtn,,PLAExtn,kg/year,100.2572684,0,100.2572684,0
2016,Non Merchant,CO,4057,PLAExtn,,PLAExtn,kg/year,1.59566239,0,1.59566239,0
2016,Oil tanker,CO,4057,PLAExtn,,PLAExtn,kg/year,88.08441043,0,88.08441043,0
2016,Container ship,CO,4057,PLAExtn,,PLAExtn,kg/year,435.8821915,0,435.8821915,0
2016,Cruise ship,CO,4057,PLAExtn,,PLAExtn,kg/year,31.98940288,0,31.98940288,0
2016,General Dry Cargo,CO,4057,PLAExtn,,PLAExtn,kg/year,102.8271613,0,102.8271613,0
2016,Miscellaneous,CO,4057,PLAExtn,,PLAExtn,kg/year,233.390108,0.043744184,233.4338521,0
2016,Passenger,CO,4057,PLAExtn,,PLAExtn,kg/year,3.207679039,0,3.207679039,0
2016,RoRo Cargo / Vehicle,CO,4057,PLAExtn,,PLAExtn,kg/year,772.8022488,0,772.8022488,0
2016,Bulk carrier,CO,4057,PLAExtn,,PLAExtn,kg/year,47.0146784,0,47.0146784,0
2016,Reefer,CO,4057,PLAExtn,,PLAExtn,kg/year,1.01538637,0,1.01538637,0
2016,Chemical/LNG/LPG tanker,CO,4057,PLAExtn,,PLAExtn,kg/year,61.22661721,0,61.22661721,0
2016,Fishing,CO,4057,PLAExtn,,PLAExtn,kg/year,0.602107298,0,0.602107298,0
2016,Bulk carrier,CO,4058,PLAExtn,,PLAExtn,kg/year,24.10066452,0,24.10066452,0
2016,Miscellaneous,CO,4058,PLAExtn,,PLAExtn,kg/year,123.6546861,0.01074076,123.6654269,0
2016,Non Merchant,CO,4058,PLAExtn,,PLAExtn,kg/year,0.890575691,0,0.890575691,0
2016,Oil tanker,CO,4058,PLAExtn,,PLAExtn,kg/year,45.56933562,0,45.56933562,0
2016,Container ship,CO,4058,PLAExtn,,PLAExtn,kg/year,225.4088297,0,225.4088297,0
2016,RoRo Cargo / Vehicle,CO,4058,PLAExtn,,PLAExtn,kg/year,366.2175425,0,366.2175425,0
2016,Cruise ship,CO,4058,PLAExtn,,PLAExtn,kg/year,17.23818076,0,17.23818076,0
2016,Reefer,CO,4058,PLAExtn,,PLAExtn,kg/year,0.495547936,0,0.495547936,0
2016,Fishing,CO,4058,PLAExtn,,PLAExtn,kg/year,0.366098671,0,0.366098671,0
2016,Tug/Supply,CO,4058,PLAExtn,,PLAExtn,kg/year,50.96643384,0,50.96643384,0
2016,Chemical/LNG/LPG tanker,CO,4058,PLAExtn,,PLAExtn,kg/year,30.53224676,0,30.53224676,0
2016,General Dry Cargo,CO,4058,PLAExtn,,PLAExtn,kg/year,50.06097068,0,50.06097068,0
2016,Passenger,CO,4058,PLAExtn,,PLAExtn,kg/year,1.543787615,0,1.543787615,0
2016,Tug/Supply,CO,4059,PLAExtn,,PLAExtn,kg/year,39.12271075,1.584113663,40.70682442,0
2016,Non Merchant,CO,4059,PLAExtn,,PLAExtn,kg/year,0.008152612,0,0.008152612,0
2016,Miscellaneous,CO,4059,PLAExtn,,PLAExtn,kg/year,18.79587195,0.500487527,19.29635948,0
2016,General Dry Cargo,CO,4059,PLAExtn,,PLAExtn,kg/year,0.004740994,0,0.004740994,0
2016,Chemical/LNG/LPG tanker,CO,4059,PLAExtn,,PLAExtn,kg/year,0.00081818,0,0.00081818,0
2016,Container ship,CO,4066,PLAExtn,,PLAExtn,kg/year,0.004476465,0,0.004476465,0
2016,Passenger,CO,4066,PLAExtn,,PLAExtn,kg/year,0.023342323,0,0.023342323,0
2016,Tug/Supply,CO,4066,PLAExtn,,PLAExtn,kg/year,0.862170425,0,0.862170425,0
2016,Oil tanker,CO,4066,PLAExtn,,PLAExtn,kg/year,0.026174395,0,0.026174395,0
2016,Miscellaneous,CO,4066,PLAExtn,,PLAExtn,kg/year,0.575833788,0,0.575833788,0
2016,Bulk carrier,CO,4066,PLAExtn,,PLAExtn,kg/year,0.01885744,0,0.01885744,0
2016,Chemical/LNG/LPG tanker,CO,4066,PLAExtn,,PLAExtn,kg/year,0.1393734,0,0.1393734,0
2016,General Dry Cargo,CO,4066,PLAExtn,,PLAExtn,kg/year,0.464724142,0,0.464724142,0
2016,Reefer,CO,4067,PLAExtn,,PLAExtn,kg/year,0.605122973,0,0.605122973,0
2016,General Dry Cargo,CO,4067,PLAExtn,,PLAExtn,kg/year,64.76670528,0,64.76670528,0
2016,Bulk carrier,CO,4067,PLAExtn,,PLAExtn,kg/year,28.15854945,0,28.15854945,0
2016,Cruise ship,CO,4067,PLAExtn,,PLAExtn,kg/year,18.60473667,0,18.60473667,0
2016,Fishing,CO,4067,PLAExtn,,PLAExtn,kg/year,0.294180134,0,0.294180134,0
2016,Passenger,CO,4067,PLAExtn,,PLAExtn,kg/year,2.08877547,0,2.08877547,0
2016,Tug/Supply,CO,4067,PLAExtn,,PLAExtn,kg/year,62.32238265,0,62.32238265,0
2016,Chemical/LNG/LPG tanker,CO,4067,PLAExtn,,PLAExtn,kg/year,37.87129396,0,37.87129396,0
2016,RoRo Cargo / Vehicle,CO,4067,PLAExtn,,PLAExtn,kg/year,439.5280509,0,439.5280509,0
2016,Non Merchant,CO,4067,PLAExtn,,PLAExtn,kg/year,0.919128154,0,0.919128154,0
2016,Miscellaneous,CO,4067,PLAExtn,,PLAExtn,kg/year,145.3002077,0.019698903,145.3199066,0
2016,Container ship,CO,4067,PLAExtn,,PLAExtn,kg/year,260.7371775,0,260.7371775,0
2016,Oil tanker,CO,4067,PLAExtn,,PLAExtn,kg/year,53.26465109,0,53.26465109,0
2016,General Dry Cargo,CO,4068,PLAExtn,,PLAExtn,kg/year,75.44626247,0,75.44626247,0
2016,Reefer,CO,4068,PLAExtn,,PLAExtn,kg/year,0.732662128,0,0.732662128,0
2016,Miscellaneous,CO,4068,PLAExtn,,PLAExtn,kg/year,176.7698561,0.027224946,176.7970811,0
2016,Fishing,CO,4068,PLAExtn,,PLAExtn,kg/year,0.524409061,0,0.524409061,0
2016,Container ship,CO,4068,PLAExtn,,PLAExtn,kg/year,337.8432128,0,337.8432128,0
2016,RoRo Cargo / Vehicle,CO,4068,PLAExtn,,PLAExtn,kg/year,554.3247784,0,554.3247784,0
2016,Cruise ship,CO,4068,PLAExtn,,PLAExtn,kg/year,24.07693982,0,24.07693982,0
2016,Chemical/LNG/LPG tanker,CO,4068,PLAExtn,,PLAExtn,kg/year,44.73083621,0,44.73083621,0
2016,Bulk carrier,CO,4068,PLAExtn,,PLAExtn,kg/year,35.28722768,0,35.28722768,0
2016,Passenger,CO,4068,PLAExtn,,PLAExtn,kg/year,2.364940116,0,2.364940116,0
2016,Tug/Supply,CO,4068,PLAExtn,,PLAExtn,kg/year,68.86402616,0,68.86402616,0
2016,Non Merchant,CO,4068,PLAExtn,,PLAExtn,kg/year,1.155243979,0,1.155243979,0
2016,Oil tanker,CO,4068,PLAExtn,,PLAExtn,kg/year,66.74877997,0,66.74877997,0
2016,Tug/Supply,CO,4069,PLAExtn,,PLAExtn,kg/year,0.012548899,0,0.012548899,0
2016,Miscellaneous,CO,4069,PLAExtn,,PLAExtn,kg/year,0.133582311,0,0.133582311,0
2016,Passenger,CO,4076,PLAExtn,,PLAExtn,kg/year,0.021592232,0,0.021592232,0
2016,Miscellaneous,CO,4076,PLAExtn,,PLAExtn,kg/year,0.604473068,0,0.604473068,0
2016,Chemical/LNG/LPG tanker,CO,4076,PLAExtn,,PLAExtn,kg/year,0.054012373,0,0.054012373,0
2016,Tug/Supply,CO,4076,PLAExtn,,PLAExtn,kg/year,0.39754097,0,0.39754097,0
2016,General Dry Cargo,CO,4076,PLAExtn,,PLAExtn,kg/year,0.01364927,0,0.01364927,0
2016,Cruise ship,CO,4077,PLAExtn,,PLAExtn,kg/year,31.35347584,0,31.35347584,0
2016,RoRo Cargo / Vehicle,CO,4077,PLAExtn,,PLAExtn,kg/year,728.7981633,0,728.7981633,0
2016,General Dry Cargo,CO,4077,PLAExtn,,PLAExtn,kg/year,102.2459682,0,102.2459682,0
2016,Bulk carrier,CO,4077,PLAExtn,,PLAExtn,kg/year,47.42054416,0,47.42054416,0
2016,Oil tanker,CO,4077,PLAExtn,,PLAExtn,kg/year,88.35800943,0,88.35800943,0
2016,Container ship,CO,4077,PLAExtn,,PLAExtn,kg/year,473.1427494,0,473.1427494,0
2016,Passenger,CO,4077,PLAExtn,,PLAExtn,kg/year,3.305794924,0,3.305794924,0
2016,Miscellaneous,CO,4077,PLAExtn,,PLAExtn,kg/year,233.1131866,0.14038014,233.2535667,0
2016,Fishing,CO,4077,PLAExtn,,PLAExtn,kg/year,0.607579349,0,0.607579349,0
2016,Chemical/LNG/LPG tanker,CO,4077,PLAExtn,,PLAExtn,kg/year,61.34343994,0,61.34343994,0
2016,Tug/Supply,CO,4077,PLAExtn,,PLAExtn,kg/year,103.6380971,0,103.6380971,0
2016,Non Merchant,CO,4077,PLAExtn,,PLAExtn,kg/year,1.607240202,0,1.607240202,0
2016,Reefer,CO,4077,PLAExtn,,PLAExtn,kg/year,0.991814599,0,0.991814599,0
2016,Miscellaneous,CO,4078,PLAExtn,,PLAExtn,kg/year,23.4426344,169.1515638,192.5941981,0
2016,Container ship,CO,4078,PLAExtn,,PLAExtn,kg/year,442.6655442,80.81554049,523.4810847,0
2016,Bulk carrier,CO,4078,PLAExtn,,PLAExtn,kg/year,6.77868213,20.1156715,26.89435363,0
2016,Oil tanker,CO,4078,PLAExtn,,PLAExtn,kg/year,2.894677546,0.292180868,3.186858414,0
2016,General Dry Cargo,CO,4078,PLAExtn,,PLAExtn,kg/year,32.81377102,30.42909357,63.24286459,0
2016,RoRo Cargo / Vehicle,CO,4078,PLAExtn,,PLAExtn,kg/year,0.788277552,0,0.788277552,0
2016,Non Merchant,CO,4078,PLAExtn,,PLAExtn,kg/year,0.01569719,0,0.01569719,0
2016,Tug/Supply,CO,4078,PLAExtn,,PLAExtn,kg/year,76.38878929,0.765859886,77.15464918,0
2016,Chemical/LNG/LPG tanker,CO,4078,PLAExtn,,PLAExtn,kg/year,1.338660592,0.157370128,1.49603072,0
2016,Cruise ship,CO,4078,PLAExtn,,PLAExtn,kg/year,0.143470362,0,0.143470362,0
2016,Fishing,CO,4078,PLAExtn,,PLAExtn,kg/year,0.001562953,0,0.001562953,0
2016,Passenger,CO,4078,PLAExtn,,PLAExtn,kg/year,0.086036117,0,0.086036117,0
2016,Container ship,CO,4079,PLAExtn,,PLAExtn,kg/year,0.045030423,0,0.045030423,0
2016,Container ship,CO,4080,PLAExtn,,PLAExtn,kg/year,0.081873495,0,0.081873495,1
2016,Container ship,CO,4083,PLAExtn,,PLAExtn,kg/year,0.083131936,0,0.083131936,0
2016,Passenger,CO,4084,PLAExtn,,PLAExtn,kg/year,0.000160291,0,0.000160291,0
2016,Tug/Supply,CO,4084,PLAExtn,,PLAExtn,kg/year,0.001794285,0,0.001794285,0
2016,Container ship,CO,4084,PLAExtn,,PLAExtn,kg/year,0.141077162,0,0.141077162,0
2016,Miscellaneous,CO,4084,PLAExtn,,PLAExtn,kg/year,0.274275165,0,0.274275165,0
2016,Oil tanker,CO,4085,PLAExtn,,PLAExtn,kg/year,57.46341845,0,57.46341845,0
2016,General Dry Cargo,CO,4085,PLAExtn,,PLAExtn,kg/year,63.29952576,0,63.29952576,0
2016,RoRo Cargo / Vehicle,CO,4085,PLAExtn,,PLAExtn,kg/year,530.8345029,0,530.8345029,0
2016,Bulk carrier,CO,4085,PLAExtn,,PLAExtn,kg/year,30.46859854,0,30.46859854,0
2016,Chemical/LNG/LPG tanker,CO,4085,PLAExtn,,PLAExtn,kg/year,40.01419865,0,40.01419865,0
2016,Cruise ship,CO,4085,PLAExtn,,PLAExtn,kg/year,20.24669226,0,20.24669226,0
2016,Tug/Supply,CO,4085,PLAExtn,,PLAExtn,kg/year,95.30493701,0,95.30493701,0
2016,Miscellaneous,CO,4085,PLAExtn,,PLAExtn,kg/year,151.0407627,0,151.0407627,0
2016,Reefer,CO,4085,PLAExtn,,PLAExtn,kg/year,0.741053382,0,0.741053382,0
2016,Non Merchant,CO,4085,PLAExtn,,PLAExtn,kg/year,1.074987963,0,1.074987963,0
2016,Fishing,CO,4085,PLAExtn,,PLAExtn,kg/year,0.335536331,0,0.335536331,0
2016,Container ship,CO,4085,PLAExtn,,PLAExtn,kg/year,913.8187378,0,913.8187378,0
2016,Passenger,CO,4085,PLAExtn,,PLAExtn,kg/year,2.235261945,0,2.235261945,0
2016,Reefer,CO,4086,PLAExtn,,PLAExtn,kg/year,0.274522917,0,0.274522917,0
2016,Tug/Supply,CO,4086,PLAExtn,,PLAExtn,kg/year,1036.669497,3.787806975,1040.457304,0
2016,Fishing,CO,4086,PLAExtn,,PLAExtn,kg/year,0.27242426,0,0.27242426,0
2016,Cruise ship,CO,4086,PLAExtn,,PLAExtn,kg/year,10.25591774,0,10.25591774,0
2016,Passenger,CO,4086,PLAExtn,,PLAExtn,kg/year,1.080856662,0,1.080856662,0
2016,Miscellaneous,CO,4086,PLAExtn,,PLAExtn,kg/year,107.2558964,1.221175296,108.4770717,0
2016,Chemical/LNG/LPG tanker,CO,4086,PLAExtn,,PLAExtn,kg/year,22.99506171,0.036495544,23.03155726,0
2016,Container ship,CO,4086,PLAExtn,,PLAExtn,kg/year,15286.06554,7424.842081,22710.90762,0
2016,Oil tanker,CO,4086,PLAExtn,,PLAExtn,kg/year,31.21300193,0,31.21300193,0
2016,General Dry Cargo,CO,4086,PLAExtn,,PLAExtn,kg/year,41.48095949,1.585951392,43.06691088,0
2016,Non Merchant,CO,4086,PLAExtn,,PLAExtn,kg/year,0.47767769,0,0.47767769,0
2016,RoRo Cargo / Vehicle,CO,4086,PLAExtn,,PLAExtn,kg/year,185.7276583,0,185.7276583,0
2016,Bulk carrier,CO,4086,PLAExtn,,PLAExtn,kg/year,15.97786578,0,15.97786578,0
2016,Container ship,CO,4087,PLAExtn,,PLAExtn,kg/year,0.036843073,0,0.036843073,0
2016,Container ship,CO,4088,PLAExtn,,PLAExtn,kg/year,0.016374699,0,0.016374699,0
2016,Tug/Supply,CO,4089,PLAExtn,,PLAExtn,kg/year,0.019379549,0,0.019379549,0
2016,Miscellaneous,CO,4094,PLAExtn,,PLAExtn,kg/year,0.10510013,0,0.10510013,0
2016,Cruise ship,CO,4095,PLAExtn,,PLAExtn,kg/year,3.008401056,0,3.008401056,0
2016,Fishing,CO,4095,PLAExtn,,PLAExtn,kg/year,0.074265771,0,0.074265771,0
2016,Passenger,CO,4095,PLAExtn,,PLAExtn,kg/year,0.612321906,0,0.612321906,0
2016,General Dry Cargo,CO,4095,PLAExtn,,PLAExtn,kg/year,27.90416974,0,27.90416974,0
2016,Reefer,CO,4095,PLAExtn,,PLAExtn,kg/year,0.140465179,0,0.140465179,0
2016,Chemical/LNG/LPG tanker,CO,4095,PLAExtn,,PLAExtn,kg/year,12.69534989,0,12.69534989,0
2016,Bulk carrier,CO,4095,PLAExtn,,PLAExtn,kg/year,7.637140507,0,7.637140507,0
2016,Tug/Supply,CO,4095,PLAExtn,,PLAExtn,kg/year,21.43531056,0,21.43531056,0
2016,RoRo Cargo / Vehicle,CO,4095,PLAExtn,,PLAExtn,kg/year,128.7986435,0,128.7986435,0
2016,Container ship,CO,4095,PLAExtn,,PLAExtn,kg/year,72.35380543,0,72.35380543,0
2016,Oil tanker,CO,4095,PLAExtn,,PLAExtn,kg/year,14.18402064,0,14.18402064,0
2016,Non Merchant,CO,4095,PLAExtn,,PLAExtn,kg/year,0.316113683,0,0.316113683,0
2016,Miscellaneous,CO,4095,PLAExtn,,PLAExtn,kg/year,55.75512004,0.017640884,55.77276093,0
2016,Tug/Supply,CO,4096,PLAExtn,,PLAExtn,kg/year,2311.451839,130.676157,2442.127996,0
2016,Container ship,CO,4096,PLAExtn,,PLAExtn,kg/year,1479.508946,4.151041253,1483.659988,0
2016,Oil tanker,CO,4096,PLAExtn,,PLAExtn,kg/year,219.7071053,407.6945156,627.4016209,0
2016,Non Merchant,CO,4096,PLAExtn,,PLAExtn,kg/year,1.187526135,0,1.187526135,0
2016,Passenger,CO,4096,PLAExtn,,PLAExtn,kg/year,2.532866951,0,2.532866951,0
2016,RoRo Cargo / Vehicle,CO,4096,PLAExtn,,PLAExtn,kg/year,571.5982541,0,571.5982541,0
2016,General Dry Cargo,CO,4096,PLAExtn,,PLAExtn,kg/year,72.19503361,0,72.19503361,0
2016,Miscellaneous,CO,4096,PLAExtn,,PLAExtn,kg/year,173.234907,0.086674747,173.3215818,0
2016,Cruise ship,CO,4096,PLAExtn,,PLAExtn,kg/year,27.48087215,0,27.48087215,0
